ALARM_NUMBER;ALARM_TYPE;SEVERITY;ALARM_TIME;CANCEL_STATE;CANCEL_TIME;NAME;CONSECUTIVE_NUMBER;ALARM_INSERTION_TIME;ALARM_UPDATE_TIME
7706;Communication;Major;09/07/2020 04:26;VRAI;09/07/2020 04:26;2G_KLK020;;09/07/2020 04:26;09/07/2020 04:26
7706;Communication;Major;09/07/2020 04:22;VRAI;09/07/2020 04:22;2G_KLK020;;09/07/2020 04:22;09/07/2020 04:22
7706;Communication;Major;09/07/2020 04:16;VRAI;09/07/2020 04:18;2G_KLK020;;09/07/2020 04:16;09/07/2020 04:16
7706;Communication;Major;09/07/2020 04:15;VRAI;09/07/2020 04:15;2G_KLK020;;09/07/2020 04:15;09/07/2020 04:15
7706;Communication;Major;09/07/2020 04:11;VRAI;09/07/2020 04:11;2G_ZG051;;09/07/2020 04:11;09/07/2020 04:11
7706;Communication;Major;09/07/2020 04:11;VRAI;09/07/2020 04:11;2G_ZG028;;09/07/2020 04:11;09/07/2020 04:11
7706;Communication;Major;09/07/2020 04:11;VRAI;09/07/2020 04:11;2G_ZG004;;09/07/2020 04:11;09/07/2020 04:11
7706;Communication;Major;09/07/2020 04:11;VRAI;09/07/2020 04:11;2G_ZG050;;09/07/2020 04:11;09/07/2020 04:11
7706;Communication;Major;09/07/2020 04:11;VRAI;09/07/2020 04:11;2G_ZG002;;09/07/2020 04:11;09/07/2020 04:11
7786;Quality Of Service;Major;09/07/2020 04:10;VRAI;09/07/2020 04:11;3G_ZG050;;09/07/2020 04:11;09/07/2020 04:10
7706;Communication;Major;09/07/2020 04:07;VRAI;09/07/2020 04:09;2G_KLK020;;09/07/2020 04:07;09/07/2020 04:07
7706;Communication;Major;09/07/2020 04:05;VRAI;09/07/2020 04:07;2G_KLK020;;09/07/2020 04:05;09/07/2020 04:05
7706;Communication;Major;09/07/2020 04:04;VRAI;09/07/2020 04:04;2G_KLK020;;09/07/2020 04:04;09/07/2020 04:04
7706;Communication;Major;09/07/2020 04:01;VRAI;09/07/2020 04:02;2G_KLK020;;09/07/2020 04:01;09/07/2020 04:01
7706;Communication;Major;09/07/2020 03:59;VRAI;09/07/2020 04:00;2G_KLK020;;09/07/2020 03:59;09/07/2020 03:59
7706;Communication;Major;09/07/2020 03:58;VRAI;09/07/2020 03:58;2G_KLK020;;09/07/2020 03:58;09/07/2020 03:58
7706;Communication;Major;09/07/2020 03:56;VRAI;09/07/2020 03:57;2G_KLK020;;09/07/2020 03:56;09/07/2020 03:56
7706;Communication;Major;09/07/2020 03:53;VRAI;09/07/2020 03:54;2G_KLK020;;09/07/2020 03:53;09/07/2020 03:53
7706;Communication;Major;09/07/2020 03:52;VRAI;09/07/2020 03:52;2G_KLK020;;09/07/2020 03:52;09/07/2020 03:52
7706;Communication;Major;09/07/2020 03:47;VRAI;09/07/2020 03:50;2G_KLK020;;09/07/2020 03:47;09/07/2020 03:47
7706;Communication;Major;09/07/2020 03:45;VRAI;09/07/2020 03:46;2G_KLK020;;09/07/2020 03:45;09/07/2020 03:45
7706;Communication;Major;09/07/2020 03:44;VRAI;09/07/2020 03:45;2G_KLK020;;09/07/2020 03:44;09/07/2020 03:44
7706;Communication;Major;09/07/2020 03:42;VRAI;09/07/2020 03:43;2G_KLK020;;09/07/2020 03:42;09/07/2020 03:42
7706;Communication;Major;09/07/2020 03:36;VRAI;09/07/2020 03:38;2G_KLK020;;09/07/2020 03:36;09/07/2020 03:36
7706;Communication;Major;09/07/2020 03:34;VRAI;09/07/2020 03:35;2G_KLK020;;09/07/2020 03:34;09/07/2020 03:34
7706;Communication;Major;09/07/2020 03:32;VRAI;09/07/2020 03:33;2G_KLK020;;09/07/2020 03:32;09/07/2020 03:32
7706;Communication;Major;09/07/2020 03:28;VRAI;09/07/2020 03:31;2G_KLK020;;09/07/2020 03:28;09/07/2020 03:28
7706;Communication;Major;09/07/2020 03:27;VRAI;09/07/2020 03:27;2G_KLK020;;09/07/2020 03:27;09/07/2020 03:27
